Filename,Gaming,Main Category,Subcategory,Success
13.3.1_C,Yes,Prompt,Meta,Yes
13.3.2_C,Yes,Prompt,Meta,No
13.3.3_C,Yes,Prompt,Meta,No
13.3.4_C,Yes,Prompt,Meta,No
13.3.5_C,Yes,Prompt,Meta,Yes
13.4.1_A,Yes,Prompt,Meta,No
13.4.2_A,Yes,Prompt,Meta,No
13.4.3_A,Yes,Prompt,Meta,No
13.4.4_A,Yes,Prompt,Meta,No
13.4.5_A,Yes,Prompt,Meta,No
13.4.1_B,Yes,Prompt,Meta,No
13.4.2_B,Yes,Prompt,Meta,No
13.4.3_B,Yes,Prompt,Meta,No
13.4.4_B,Yes,Prompt,Meta,No
13.4.5_B,Yes,Prompt,Meta,No
13.4.1_C,Yes,Prompt,Meta,No
13.4.2_C,Yes,Prompt,Meta,Yes
13.4.3_C,Yes,Prompt,Meta,No
13.4.4_C,Yes,Prompt,Meta,No
13.4.5_C,Yes,Prompt,Meta,No
14.1.1_A,Yes,Leading,Emotion,No
14.1.2_A,Yes,Prompt,Switch,No
14.1.3_A,Yes,Prompt,Switch,No
14.1.4_A,Yes,Prompt,Switch,No
14.1.5_A,Yes,Leading,Emotion,No
14.1.1_B,Yes,Leading,Emotion,No
14.1.2_B,Yes,Leading,Emotion,No
14.1.3_B,Yes,Leading,Emotion,No
14.1.4_B,Yes,Leading,Emotion,No
14.1.5_B,Yes,Prompt,Switch,No
14.1.1_C,Yes,Leading,Emotion,No
14.1.2_C,Yes,Prompt,Switch,No
14.1.3_C,Yes,Leading,Emotion,No
14.1.4_C,Yes,Leading,Emotion,No
14.1.5_C,Yes,Prompt,Switch,No
14.2.1_A,Yes,Direct,Polite,No
14.2.2_A,Yes,Direct,Polite,No
14.2.3_A,Yes,Prompt,Switch,No
14.2.4_A,Yes,Prompt,Switch,No
14.2.5_A,Yes,Prompt,Switch,No
14.2.1_B,Yes,Leading,Emotion,No
14.2.2_B,Yes,Prompt,Switch,Yes
14.2.3_B,Yes,Leading,Emotion,No
14.2.4_B,Yes,Prompt,Switch,No
14.2.5_B,Yes,Prompt,Switch,No
14.2.1_C,Yes,Leading,Emotion,Yes
14.2.2_C,Yes,Prompt,Switch,No
14.2.3_C,Yes,Prompt,Switch,No
14.2.4_C,Yes,Leading,Emotion,Yes
14.2.5_C,Yes,Prompt,Switch,Yes
14.3.1_A,Yes,Leading,Emotion,No
14.3.2_A,Yes,Leading,Emotion,No
14.3.3_A,Yes,Prompt,Switch,No
14.3.4_A,Yes,Leading,Emotion,No
14.3.5_A,Yes,Leading,Emotion,No
14.3.1_B,Yes,Leading,Emotion,No
14.3.2_B,Yes,Leading,Emotion,No
14.3.3_B,Yes,Leading,Emotion,No
14.3.4_B,Yes,Leading,Emotion,No
14.3.5_B,Yes,Leading,Emotion,No
14.3.1_C,Yes,Prompt,Switch,Yes
14.3.2_C,Yes,Leading,Emotion,No
14.3.3_C,Yes,Leading,Emotion,No
14.3.4_C,Yes,Prompt,Switch,No
14.3.5_C,Yes,Prompt,Switch,No
14.4.1_A,Yes,Prompt,Switch,No
14.4.2_A,Yes,Leading,Emotion,No
14.4.3_A,Yes,Leading,Emotion,No
14.4.4_A,Yes,Prompt,Switch,No
14.4.5_A,Yes,Prompt,Switch,No
14.4.1_B,Yes,Prompt,Switch,No
14.4.2_B,Yes,Leading,Emotion,No
14.4.3_B,Yes,Prompt,Switch,No
14.4.4_B,Yes,Prompt,Switch,No
14.4.5_B,Yes,Leading,Emotion,No
14.4.1_C,Yes,Prompt,Switch,No
14.4.2_C,Yes,Direct,Begging,No
14.4.3_C,Yes,Prompt,Switch,No
14.4.4_C,Yes,Leading,Emotion,No
14.4.5_C,Yes,Prompt,Switch,No
16.1_A,No,,,
16.2_A,No,,,
16.3_A,No,,,
16.4_A,No,,,
16.5_A,No,,,
16.1_B,No,,,
16.2_B,No,,,
16.3_B,Yes,Leading,Verify,Yes
16.4_B,No,,,
16.5_B,No,,,
16.1_C,No,,,
16.2_C,No,,,
16.3_C,No,,,
16.4_C,No,,,
16.5_C,No,,,
17.1_A,No,,,
17.2_A,Yes,Leading,Verify,Yes
17.3_A,No,,,
17.4_A,No,,,
17.5_A,Yes,Leading,Example,Yes
17.1_B,No,,,
17.2_B,No,,,
17.3_B,No,,,
17.4_B,Yes,Leading,Example,Yes
17.5_B,No,,,
17.1_C,No,,,
17.2_C,No,,,
17.3_C,No,,,
17.4_C,No,,,
17.5_C,No,,,
18.1_A,No,,,
18.2_A,No,,,
18.3_A,No,,,
18.4_A,No,,,
18.5_A,No,,,
18.1_B,Yes,Leading,Verify,Yes
18.2_B,Yes,Leading,Verify,Yes
18.3_B,No,,,
18.4_B,Yes,Leading,Verify,Yes
18.5_B,No,,,
18.1_C,No,,,
18.2_C,No,,,
18.3_C,No,,,
18.4_C,No,,,
18.5_C,No,,,
19.1_A,Yes,Leading,Verify,Yes
19.2_A,Yes,Leading,Unable,Yes
19.3_A,No,,,
19.4_A,No,,,
19.5_A,No,,,
19.1_B,Yes,Leading,Unable,No
19.2_B,No,,,
19.3_B,No,,,
19.4_B,Yes,Leading,Verify,Yes
19.5_B,No,,,
19.1_C,No,,,
19.2_C,No,,,
19.3_C,No,,,
19.4_C,No,,,
19.5_C,No,,,
